,order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
147,ORDZ02979,2018-01-16,08:30:25,Breakfast,NS,"[('Pancake', 1),('Cereal', 6)]",150.25,-37.8057182,144.93279280000002,1,10.135,7.4479473
148,ORDC01028,2018-02-07,09:10:59,Breakfast,NS,"[('Eggs', 3),('Cereal', 5),('Pancake', 6)]",316.5,-37.8050968,144.9287544,0,10.498,15.152166500000002
149,ORDY09831,2018-01-21,08:40:33,Breakfast,TP,"[('Eggs', 2),('Pancake', 6)]",189.5,-37.8050828,144.96365669999997,0,9.217,13.531901500000002
150,ORDJ03557,2018-02-11,09:21:07,Breakfast,TP,"[('Eggs', 7),('Cereal', 6),('Pancake', 4)]",377.0,-37.8140381,144.9713121,1,8.425,13.2157359
151,ORDK02257,2018-02-11,09:21:07,Breakfast,BK,"[('Pancake', 7),('Coffee', 1)]",177.25,-37.813092100000006,144.9708751,0,7.061,14.7275033
152,ORDY07240,2018-03-19,10:32:06,Breakfast,TP,"[('Coffee', 10),('Eggs', 7),('Pancake', 8)]",423.0,-37.8152043,144.95227859999997,0,8.839,10.9348585
153,ORDJ11002,2018-10-31,17:58:18,Dinner,TP,"[('Shrimp', 8),('Pasta', 6)]",597.0,-37.8171412,144.9961801,0,10.338,14.1575625
154,ORDJ06607,2018-02-04,09:00:50,Breakfast,TP,"[('Eggs', 5),('Cereal', 7),('Coffee', 10)]",332.0,-37.82457479999999,144.9884935,0,9.189,12.631858099999999
155,ORDJ01780,2018-03-20,10:32:06,Breakfast,TP,"[('Pancake', 8),('Cereal', 4),('Coffee', 3)]",300.5,-37.8097055,144.9596272,0,8.722000000000001,11.714727499999999
156,ORDA00648,2018-06-03,13:04:13,Lunch,BK,"[('Steak', 8),('Fries', 2)]",384.0,-37.799510600000005,144.9687729,0,7.718999999999999,15.8131831
157,ORDX01356,2018-08-01,14:55:46,Lunch,BK,"[('Steak', 8),('Fries', 6),('Burger', 6),('Salad', 3)]",669.6,-37.7990524,144.97029819999997,0,7.66,13.972343300000002
158,ORDB02626,2018-09-16,16:27:02,Dinner,TP,"[('Pasta', 2),('Fish&Chips', 7),('Shrimp', 10),('Salmon', 10)]",1250.0,-37.8041542,144.9642024,0,9.357999999999999,14.707009900000001
159,ORDK04268,2018-08-08,15:16:03,Lunch,BK,"[('Steak', 5),('Chicken', 3)]",321.0,-37.8097499,144.954152,0,8.408999999999999,14.381181
160,ORDK09642,2018-03-10,10:11:49,Breakfast,BK,"[('Coffee', 1)]",7.5,-37.8168831,144.9644054,0,7.737,14.913415599999999
161,ORDZ08740,2018-01-31,08:50:42,Breakfast,NS,"[('Cereal', 4),('Pancake', 9)]",302.25,-37.8223506,145.0141094,0,11.652999999999999,16.6058274
162,ORDZ02231,2018-02-23,09:41:24,Breakfast,NS,"[('Pancake', 9),('Eggs', 1),('Cereal', 7),('Coffee', 4)]",417.25,-37.8008906,144.9282064,0,10.102,15.3420841
163,ORDI00514,2018-12-22,19:49:51,Dinner,NS,"[('Fish&Chips', 5),('Pasta', 8)]",395.0,-37.8182245,144.94780459999998,0,9.502,17.8043508
164,ORDC10466,2018-03-03,10:01:41,Breakfast,NS,"[('Cereal', 10),('Pancake', 6),('Coffee', 6)]",400.5,-37.824579299999996,144.9903335,0,9.736,16.893148999999998
165,ORDI02736,2018-10-24,17:48:10,Dinner,NS,"[('Salmon', 2),('Pasta', 1),('Shrimp', 7)]",487.5,-37.8133599,144.9375612,0,9.854,15.8194761
166,ORDJ04030,2018-12-12,19:29:34,Dinner,TP,"[('Shrimp', 5)]",270.0,-37.8209552,144.9569539,0,8.042,12.4446648
167,ORDK09508,2018-12-09,19:19:26,Dinner,BK,"[('Pasta', 4),('Shrimp', 2)]",218.0,-37.802436799999995,144.9800876,0,6.641,15.967999300000002
168,ORDA01065,2018-02-21,09:41:24,Breakfast,BK,"[('Coffee', 8),('Cereal', 1),('Pancake', 8),('Eggs', 1)]",297.0,-37.8148863,144.9494674,0,9.472000000000001,14.5758593
169,ORDZ08101,2018-03-11,10:11:49,Breakfast,NS,"[('Eggs', 8),('Coffee', 9)]",243.5,-37.805771,144.962944,0,7.249,14.139935500000002
170,ORDY06497,2018-11-24,18:49:00,Dinner,TP,"[('Shrimp', 2),('Salmon', 5),('Pasta', 2)]",368.0,-37.8135052,144.94044409999998,0,10.092,15.2351443
171,ORDI08269,2018-09-23,16:47:19,Dinner,NS,"[('Salmon', 7),('Shrimp', 1),('Pasta', 1)]",368.5,-37.825517600000005,144.95160790000003,0,10.158,18.468563800000002
172,ORDX03279,2018-07-02,13:54:55,Lunch,BK,"[('Burger', 10),('Fries', 7)]",394.0,-37.8215393,145.007936,0,4.412,9.8427767
173,ORDX01121,2018-07-19,14:35:29,Lunch,BK,"[('Fries', 6),('Burger', 4),('Chicken', 3),('Steak', 3)]",427.0,-37.822381400000005,144.9681832,0,7.996,13.725875
174,ORDA06073,2018-08-28,15:56:37,Lunch,BK,"[('Fries', 2),('Steak', 8)]",384.0,-37.814164899999994,144.9497383,0,10.484000000000002,16.420143099999997
175,ORDB07519,2018-11-21,18:49:00,Dinner,TP,"[('Shrimp', 5),('Pasta', 5),('Fish&Chips', 4),('Salmon', 2)]",629.5,-37.824999600000005,144.96690680000003,0,7.984,12.3383261
176,ORDC10011,2018-09-02,16:06:45,Dinner,NS,"[('Pasta', 8),('Salmon', 4)]",384.0,-37.8134366,144.9656478,0,7.834,15.213904699999999
177,ORDZ07810,2018-10-20,17:38:01,Dinner,NS,"[('Fish&Chips', 7),('Pasta', 10)]",520.0,-37.815577399999995,144.9823836,0,8.506,16.165437
178,ORDC05598,2018-01-26,08:40:33,Breakfast,NS,"[('Pancake', 6),('Coffee', 8),('Cereal', 2),('Eggs', 7)]",401.5,-37.8209141,144.95213669999998,0,9.537,14.814211199999999
179,ORDJ03234,2018-10-09,17:17:44,Dinner,TP,"[('Fish&Chips', 4),('Pasta', 8)]",360.0,-37.8188557,144.998089,0,10.464,14.197974499999999
180,ORDZ09791,2018-11-09,18:18:35,Dinner,NS,"[('Fish&Chips', 4),('Salmon', 9),('Shrimp', 2),('Pasta', 5)]",754.5,-37.803444,145.0109935,0,10.017000000000001,15.884321599999998
181,ORDI00997,2018-07-24,14:45:38,Lunch,NS,"[('Salad', 6),('Fries', 3)]",139.2,-37.805381,144.9363949,0,9.759,15.782271900000001
182,ORDJ10750,2018-06-21,13:34:38,Lunch,TP,"[('Salad', 6),('Steak', 5),('Chicken', 2)]",392.2,-37.800090000000004,144.9620352,0,9.769,13.287087099999999
183,ORDZ07993,2018-03-11,10:11:49,Breakfast,NS,"[('Coffee', 10)]",75.0,-37.8167011,144.9662052,0,8.272,15.463097400000002
184,ORDK11003,2018-08-19,15:36:20,Lunch,BK,"[('Chicken', 2),('Burger', 3),('Fries', 6),('Salad', 7),('Steak', 8)]",709.4,-37.81578629999999,144.95826709999997,0,8.207,16.8407243
185,ORDB02741,2018-10-21,17:38:01,Dinner,TP,"[('Pasta', 2),('Shrimp', 3)]",217.0,-37.8233768,144.969933,0,7.984,14.0934997
186,ORDY03714,2018-06-22,13:34:38,Lunch,TP,"[('Fries', 3),('Chicken', 1)]",68.0,-37.810297399999996,144.9611848,0,8.504,12.082813999999999
187,ORDI10539,2018-11-23,18:49:00,Dinner,NS,"[('Salmon', 5),('Pasta', 4),('Fish&Chips', 10)]",665.0,-37.8118674,145.00900249999998,0,10.295,16.318752
188,ORDZ08564,2018-09-26,16:57:27,Dinner,NS,"[('Salmon', 8),('Shrimp', 2),('Fish&Chips', 7)]",681.0,-37.823440600000005,144.9783548,0,8.916,14.813632199999999
189,ORDZ03329,2018-07-30,14:55:46,Lunch,NS,"[('Fries', 4),('Burger', 7),('Chicken', 5),('Salad', 10),('Steak', 1)]",642.0,-37.815102100000004,144.94502130000004,0,9.186,14.5070355
190,ORDA04207,2018-09-09,16:16:54,Dinner,BK,"[('Fish&Chips', 8),('Shrimp', 4),('Pasta', 1)]",523.5,-37.817968900000004,145.0038909,0,4.435,14.236720000000002
191,ORDK02077,2018-03-19,10:32:06,Breakfast,BK,"[('Cereal', 9),('Coffee', 3),('Eggs', 1)]",233.5,-37.8150883,144.95233530000002,0,8.594,13.5529989
192,ORDB06173,2018-01-02,08:00:00,Breakfast,TP,"[('Coffee', 8),('Pancake', 5)]",181.25,-37.8271878,144.99401919999997,1,10.066,6.5106729
193,ORDY07485,2018-12-25,19:49:51,Dinner,TP,"[('Pasta', 1),('Shrimp', 10),('Fish&Chips', 1),('Salmon', 8)]",930.5,-37.8233185,144.9891149,0,9.312999999999999,13.815617199999998
194,ORDX06386,2018-01-31,09:00:50,Breakfast,BK,"[('Coffee', 10),('Cereal', 5),('Pancake', 2)]",228.5,-37.8142786,144.95550480000003,0,8.309,13.4953315
195,ORDC09547,2018-10-30,17:58:18,Dinner,NS,"[('Shrimp', 4),('Fish&Chips', 4)]",356.0,-37.8062019,144.9397764,0,10.282,16.8940843
196,ORDZ03724,2018-01-18,08:30:25,Breakfast,NS,"[('Pancake', 1),('Eggs', 6),('Cereal', 9)]",345.25,-37.8093112,144.92966869999998,1,10.549000000000001,7.475502199999999
197,ORDX02037,2018-07-11,14:15:12,Lunch,BK,"[('Fries', 5),('Burger', 4),('Steak', 5),('Chicken', 10)]",729.0,-37.827780499999996,144.9843506,0,8.19,14.349024499999999
198,ORDC07173,2018-05-30,12:54:05,Lunch,NS,"[('Fries', 7),('Burger', 2),('Steak', 5)]",371.0,-37.81400429999999,144.94429240000002,0,9.325,14.446012
199,ORDC01824,2018-05-31,12:54:05,Lunch,NS,"[('Salad', 9),('Steak', 3),('Burger', 9),('Fries', 8),('Chicken', 7)]",888.8,-37.8079086,144.9591118,0,7.76,12.8889104
200,ORDC05147,2018-08-24,15:46:28,Lunch,NS,"[('Chicken', 8),('Burger', 6),('Salad', 8)]",579.6,-37.815446200000004,144.93564719999998,0,10.043,15.573137599999999
201,ORDC05449,2018-03-31,10:52:23,Breakfast,NS,"[('Pancake', 10),('Coffee', 10),('Cereal', 4),('Eggs', 2)]",445.5,-37.824651700000004,144.9457624,0,10.379000000000001,17.587382199999997
202,ORDX06928,2018-09-06,16:16:54,Dinner,BK,"[('Salmon', 8),('Pasta', 7),('Shrimp', 7)]",898.5,-37.819360700000004,144.97659480000002,0,7.194,14.0659948
203,ORDC10680,2018-08-25,15:46:28,Lunch,NS,"[('Salad', 9),('Chicken', 6)]",346.8,-37.8173149,144.9688801,0,8.684,16.058338199999998
204,ORDI00692,2018-04-02,11:02:32,Breakfast,NS,"[('Eggs', 2),('Cereal', 2),('Pancake', 7),('Coffee', 2)]",270.75,-37.8117309,144.9838923,0,8.267000000000001,13.4138689
205,ORDY07528,2018-05-01,11:53:14,Breakfast,TP,"[('Coffee', 1),('Eggs', 10),('Pancake', 1),('Cereal', 3)]",314.75,-37.8089549,144.9499068,0,9.469,11.7314394
206,ORDB08125,2018-09-21,16:37:10,Dinner,TP,"[('Fish&Chips', 3),('Shrimp', 1),('Pasta', 8),('Salmon', 9)]",748.0,-37.8123062,144.93743569999998,0,10.693,14.330697099999998
207,ORDC01205,2018-11-27,18:59:09,Dinner,NS,"[('Shrimp', 3),('Fish&Chips', 5),('Salmon', 5)]",542.0,-37.8194047,144.95702849999998,0,9.087,15.6283281
208,ORDC07297,2018-05-24,12:43:56,Lunch,NS,"[('Chicken', 4),('Salad', 9),('Burger', 4),('Fries', 7),('Steak', 6)]",760.8,-37.81902589999999,144.9768834,0,8.462,13.6073414
209,ORDX04613,2018-06-27,13:54:55,Lunch,BK,"[('Burger', 8),('Chicken', 6),('Steak', 9),('Fries', 2)]",869.0,-37.8247407,144.98491409999997,0,6.837999999999999,12.4360649
210,ORDK03925,2018-10-01,16:57:27,Dinner,BK,"[('Shrimp', 4),('Pasta', 3),('Fish&Chips', 4),('Salmon', 3)]",561.5,-37.812870399999994,144.9429994,0,9.411,16.134899400000002
211,ORDC08819,2018-03-17,10:21:58,Breakfast,NS,"[('Cereal', 1),('Eggs', 10),('Coffee', 6),('Pancake', 7)]",455.75,-37.8205574,144.98295180000002,0,9.124,15.4065021
212,ORDX00577,2018-11-16,18:38:52,Dinner,BK,"[('Pasta', 9),('Shrimp', 6),('Fish&Chips', 6)]",781.5,-37.8190572,144.9614507,0,8.078,14.9835138
213,ORDA03369,2018-05-17,12:23:39,Lunch,BK,"[('Burger', 8),('Steak', 3),('Chicken', 2),('Fries', 5),('Salad', 2)]",541.4,-37.803875,144.95836469999998,0,7.941,14.141472899999998
214,ORDZ02511,2018-02-22,09:41:24,Breakfast,NS,"[('Pancake', 2),('Eggs', 10),('Coffee', 8),('Cereal', 9)]",517.5,-37.8299314,144.9712256,0,9.736,14.7792695
215,ORDK10614,2018-06-16,13:24:30,Lunch,BK,"[('Burger', 8),('Salad', 1),('Chicken', 10)]",585.2,-37.8223963,144.94763419999998,0,9.282,17.8032012
216,ORDY05893,2018-08-30,15:56:37,Lunch,TP,"[('Burger', 3),('Steak', 8)]",453.0,-37.808564200000006,144.9611915,0,8.791,11.983056900000001
217,ORDC05419,2018-12-20,19:39:43,Dinner,NS,"[('Pasta', 8),('Fish&Chips', 10),('Salmon', 9)]",939.0,-37.8095814,144.9460585,0,9.037,15.263685500000001
218,ORDJ03775,2018-03-25,10:42:15,Breakfast,TP,"[('Coffee', 1),('Pancake', 7)]",177.25,-37.812858,144.97407980000003,0,8.673,12.854842
219,ORDB10698,2018-05-14,12:23:39,Lunch,TP,"[('Steak', 4),('Burger', 3)]",273.0,-37.819511799999994,144.9598887,0,7.732,11.2320259
220,ORDI10328,2018-10-28,17:58:18,Dinner,NS,"[('Fish&Chips', 1),('Shrimp', 2),('Salmon', 3)]",266.0,-37.809565899999996,144.9474861,0,8.947,16.7099821
221,ORDB03541,2018-05-06,12:03:22,Lunch,TP,"[('Burger', 9),('Fries', 8),('Steak', 1),('Chicken', 10)]",740.0,-37.8079663,144.9339219,0,10.857999999999999,15.022886600000001
222,ORDY10996,2018-07-24,14:45:38,Lunch,TP,"[('Salad', 6),('Chicken', 10)]",423.2,-37.7995415,144.96344030000003,0,9.868,13.1806353
223,ORDJ05477,2018-06-04,13:04:13,Lunch,TP,"[('Chicken', 2),('Burger', 6)]",250.0,-37.8051001,144.9493409,0,9.711,12.590666699999998
224,ORDK02557,2018-10-14,17:27:53,Dinner,BK,"[('Salmon', 9),('Fish&Chips', 4),('Pasta', 6),('Shrimp', 10)]",1214.0,-37.814949299999995,144.9645132,0,7.669,17.0951248
225,ORDA09361,2018-02-27,09:51:32,Breakfast,BK,"[('Eggs', 8),('Pancake', 1)]",200.25,-37.823887,144.9752552,0,7.587999999999999,12.828130900000001
226,ORDZ01763,2018-11-03,18:08:27,Dinner,NS,"[('Pasta', 7),('Salmon', 4)]",356.5,-37.7999799,145.0138091,0,10.305,18.2960643
227,ORDI03637,2018-08-29,15:56:37,Lunch,NS,"[('Fries', 1),('Burger', 10),('Steak', 1),('Chicken', 6)]",559.0,-37.8106377,144.95982769999998,0,7.787000000000001,13.102984
228,ORDJ04820,2018-07-07,14:05:04,Lunch,TP,"[('Fries', 10),('Steak', 2),('Chicken', 5)]",370.0,-37.819497999999996,144.960084,0,7.711,12.8815329
229,ORDJ09622,2018-06-28,13:54:55,Lunch,TP,"[('Steak', 1),('Fries', 8)]",141.0,-37.82462460000001,144.98885249999998,0,9.222000000000001,12.8232648
230,ORDB03087,2018-07-23,14:45:38,Lunch,TP,"[('Burger', 9),('Chicken', 9),('Fries', 1)]",579.0,-37.8081859,144.94780740000002,0,9.748,12.753371099999999
231,ORDJ09527,2018-06-14,13:24:30,Lunch,TP,"[('Salad', 4),('Steak', 8),('Chicken', 3),('Burger', 3),('Fries', 7)]",701.8,-37.800299200000005,144.9676887,0,9.94,12.5682327
232,ORDY07653,2018-12-09,19:19:26,Dinner,TP,"[('Salmon', 2),('Shrimp', 3),('Pasta', 3)]",326.5,-37.817436900000004,144.9952241,0,10.225,15.6441512
233,ORDK09433,2018-02-04,09:00:50,Breakfast,BK,"[('Pancake', 4),('Eggs', 8)]",273.0,-37.80542,144.9282301,1,11.130999999999998,18.913490399999997
234,ORDB06511,2018-12-01,18:59:09,Dinner,TP,"[('Fish&Chips', 9),('Pasta', 10),('Shrimp', 9),('Salmon', 10)]",1486.0,-37.8180223,144.95359399999998,0,8.533,13.9902693
235,ORDI04977,2018-04-25,11:43:05,Breakfast,NS,"[('Cereal', 10),('Eggs', 1),('Coffee', 2)]",247.0,-37.8188112,144.9533734,0,9.226,14.297476199999998
236,ORDJ05868,2018-02-11,09:21:07,Breakfast,TP,"[('Cereal', 6)]",126.0,-37.810261700000005,144.9695829,0,8.855,12.2633764
237,ORDY08578,2018-08-04,15:05:54,Lunch,TP,"[('Fries', 8),('Steak', 2),('Chicken', 3),('Burger', 9)]",561.0,-37.8143315,144.9881358,0,9.732000000000001,14.477701000000001
238,ORDK09965,2018-09-05,16:06:45,Dinner,BK,"[('Salmon', 10),('Pasta', 6),('Shrimp', 3)]",737.0,-37.8152883,144.927865,0,11.775,18.6580276
239,ORDX01736,2018-01-06,08:10:08,Breakfast,BK,"[('Coffee', 6),('Cereal', 1),('Pancake', 3)]",138.75,-37.800375200000005,144.97072980000002,1,7.534,7.607429499999999
240,ORDI05080,2018-09-06,16:06:45,Dinner,NS,"[('Shrimp', 8),('Pasta', 5)]",569.5,-37.810449799999994,144.9432571,0,10.697000000000001,16.576097400000002
241,ORDB05377,2018-03-22,10:32:06,Breakfast,TP,"[('Eggs', 7),('Pancake', 8)]",348.0,-37.823839299999996,144.98125430000002,0,8.818999999999999,11.3529273
242,ORDA07409,2018-03-27,10:42:15,Breakfast,BK,"[('Eggs', 6),('Pancake', 8)]",326.0,-37.8124494,144.95398669999997,0,8.312999999999999,13.305627800000002
243,ORDA03420,2018-05-05,12:03:22,Lunch,BK,"[('Chicken', 4)]",128.0,-37.811512,145.0098666,0,3.2710000000000004,11.877899800000002
244,ORDI04070,2018-10-17,17:38:01,Dinner,NS,"[('Pasta', 6),('Shrimp', 2),('Fish&Chips', 9)]",588.0,-37.802445,144.95019580000002,0,8.288,13.687444500000002
245,ORDZ09179,2018-10-27,17:58:18,Dinner,NS,"[('Fish&Chips', 5),('Salmon', 9),('Pasta', 5)]",681.5,-37.8053404,144.9960208,0,8.724,16.5289203
246,ORDB10992,2018-04-14,11:22:49,Breakfast,TP,"[('Eggs', 9),('Coffee', 5),('Cereal', 1)]",256.5,-37.8179119,144.9934186,0,9.998,13.756276000000002
247,ORDB04948,2018-01-04,08:00:00,Breakfast,TP,"[('Cereal', 3),('Eggs', 10),('Pancake', 8),('Coffee', 10)]",552.0,-37.8028191,144.9363952,1,10.901,6.625412599999999
248,ORDX11067,2018-05-09,12:13:31,Lunch,BK,"[('Salad', 9),('Chicken', 3),('Burger', 9)]",529.8,-37.8163669,144.98792869999997,0,5.765,12.1564626
249,ORDX04842,2018-10-13,17:27:53,Dinner,BK,"[('Fish&Chips', 2)]",70.0,-37.8206097,144.95685469999998,0,8.427999999999999,17.468285199999997
250,ORDB08968,2018-07-13,14:25:21,Lunch,TP,"[('Chicken', 2),('Fries', 6),('Salad', 4),('Burger', 1),('Steak', 9)]",640.8,-37.8163859,145.00429319999998,0,11.168,14.289489999999999
251,ORDA06124,2018-11-05,18:08:27,Dinner,BK,"[('Pasta', 8),('Fish&Chips', 1)]",255.0,-37.819453499999995,144.98192450000002,0,6.557,13.338157199999998
252,ORDI10229,2018-07-29,14:55:46,Lunch,NS,"[('Steak', 9),('Chicken', 3),('Salad', 5),('Fries', 10),('Burger', 10)]",1017.0,-37.8019674,144.9594925,0,7.26,14.9047926
253,ORDX06925,2018-12-22,19:49:51,Dinner,BK,"[('Fish&Chips', 10),('Pasta', 4),('Salmon', 5)]",665.0,-37.8057028,144.96751830000002,0,7.207999999999999,16.625101500000003
254,ORDB06516,2018-05-28,12:54:05,Lunch,TP,"[('Chicken', 4),('Burger', 10),('Salad', 5),('Steak', 2),('Fries', 8)]",710.0,-37.8089529,144.9463694,0,9.769,13.4539559
255,ORDA02398,2018-10-11,17:17:44,Dinner,BK,"[('Pasta', 2),('Salmon', 8)]",383.0,-37.812095299999996,144.9534154,0,8.426,15.5368277
256,ORDC03748,2018-05-28,12:54:05,Lunch,NS,"[('Burger', 1),('Steak', 4)]",211.0,-37.8008619,144.94484169999998,0,8.538,14.4459543
257,ORDI00530,2018-01-07,08:10:08,Breakfast,NS,"[('Pancake', 2),('Cereal', 7)]",195.5,-37.814167299999994,144.9723201,1,7.79,7.733832700000001
258,ORDX01211,2018-04-06,11:02:32,Breakfast,BK,"[('Cereal', 7),('Eggs', 6)]",279.0,-37.8027541,144.99499519999998,0,5.336,10.490617599999998
259,ORDC10213,2018-05-08,12:13:31,Lunch,NS,"[('Fries', 10),('Chicken', 4),('Salad', 5)]",334.0,-37.8009474,144.9699731,0,6.1339999999999995,11.374020699999999
260,ORDK03682,2018-07-24,14:45:38,Lunch,BK,"[('Salad', 9),('Burger', 5),('Fries', 3)]",345.8,-37.803762,144.94979890000002,0,8.823,14.498281200000001
261,ORDJ03955,2018-12-17,19:39:43,Dinner,TP,"[('Salmon', 7),('Pasta', 9)]",534.5,-37.8078274,144.9521754,0,9.344,13.4972152
262,ORDK07489,2018-01-18,08:30:25,Breakfast,BK,"[('Coffee', 4),('Eggs', 9),('Pancake', 9),('Cereal', 5)]",551.25,-37.821811100000005,145.0152991,1,4.668,4.8533405
263,ORDY08202,2018-03-02,09:51:32,Breakfast,TP,"[('Cereal', 6),('Pancake', 6)]",271.5,-37.805408299999996,144.9346526,0,10.811,13.2554419
264,ORDX02696,2018-09-20,16:37:10,Dinner,BK,"[('Salmon', 6),('Shrimp', 5)]",516.0,-37.822784000000006,144.9365094,0,10.491,17.5576885
265,ORDB04726,2018-10-13,17:27:53,Dinner,TP,"[('Salmon', 10),('Shrimp', 8),('Fish&Chips', 6)]",1052.0,-37.80556370000001,144.9419322,0,10.370999999999999,16.167688599999998
266,ORDB11080,2018-11-06,18:08:27,Dinner,TP,"[('Salmon', 10),('Fish&Chips', 10),('Pasta', 6)]",925.0,-37.815187200000004,144.96352280000002,0,7.906000000000001,12.308615099999999
267,ORDI01577,2018-09-02,16:06:45,Dinner,NS,"[('Pasta', 1)]",27.5,-37.813458700000005,144.9655656,0,7.843,16.231831900000003
268,ORDZ10174,2018-08-05,15:05:54,Lunch,NS,"[('Fries', 3),('Salad', 4),('Chicken', 7),('Burger', 1)]",359.8,-37.8029094,144.9482045,0,8.38,15.826244099999998
269,ORDI03934,2018-07-17,14:25:21,Lunch,NS,"[('Burger', 5),('Fries', 3),('Salad', 1),('Chicken', 10),('Steak', 10)]",978.2,-37.8018354,144.980529,0,7.0360000000000005,12.8170435
270,ORDI09542,2018-05-20,12:33:48,Lunch,NS,"[('Salad', 6),('Chicken', 10)]",423.2,-37.809808200000006,144.9930308,0,8.843,16.427234900000002
271,ORDY02490,2018-12-19,19:39:43,Dinner,TP,"[('Fish&Chips', 1),('Salmon', 6),('Pasta', 6),('Shrimp', 9)]",932.0,-37.821094200000005,144.9549572,0,8.192,12.7900932
272,ORDY03067,2018-09-09,16:16:54,Dinner,TP,"[('Salmon', 5),('Shrimp', 8),('Pasta', 7),('Fish&Chips', 1)]",864.5,-37.7957633,144.93113830000001,0,11.763,17.1458905
273,ORDA06628,2018-03-24,10:42:15,Breakfast,BK,"[('Eggs', 3),('Pancake', 2),('Cereal', 9)]",303.5,-37.820081200000004,145.01629880000002,0,4.647,12.3090006
274,ORDX09523,2018-01-27,08:50:42,Breakfast,BK,"[('Coffee', 9),('Cereal', 7),('Eggs', 2)]",258.5,-37.820119500000004,144.9529092,1,8.812000000000001,16.5074666
275,ORDC00730,2018-11-04,18:08:27,Dinner,NS,"[('Pasta', 8),('Shrimp', 2)]",328.0,-37.8101076,144.94481230000002,0,9.127,16.5478349
276,ORDK04693,2018-10-03,17:07:36,Dinner,BK,"[('Fish&Chips', 9),('Pasta', 1),('Salmon', 1),('Shrimp', 1)]",437.5,-37.8089164,144.9565559,0,8.092,14.9205823
277,ORDK09180,2018-12-15,19:29:34,Dinner,BK,"[('Salmon', 5),('Fish&Chips', 10),('Pasta', 7)]",747.5,-37.819615999999996,144.9599063,0,8.129,17.5175703
278,ORDJ02912,2018-06-08,13:14:21,Lunch,TP,"[('Fries', 8),('Steak', 3)]",231.0,-37.8049132,144.9523755,0,9.58,12.6338728
279,ORDY06640,2018-06-29,13:54:55,Lunch,TP,"[('Salad', 2),('Fries', 10)]",154.4,-37.8196143,145.0022044,0,10.875,14.2469823
280,ORDY05381,2018-06-12,13:14:21,Lunch,TP,"[('Salad', 9),('Burger', 3),('Fries', 5)]",307.8,-37.8029223,144.94553100000002,0,10.199,13.5554206
281,ORDC06793,2018-04-30,11:53:14,Breakfast,NS,"[('Coffee', 9),('Eggs', 7),('Pancake', 10)]",464.0,-37.8186799,144.9532504,0,9.222,14.0973103
282,ORDI07223,2018-09-29,16:57:27,Dinner,NS,"[('Shrimp', 2),('Pasta', 5)]",245.5,-37.8021045,144.9498601,0,8.15,15.696341
283,ORDB00348,2018-12-16,19:29:34,Dinner,TP,"[('Shrimp', 5)]",270.0,-37.824378700000004,144.9442891,0,9.097000000000001,14.8323856
284,ORDY00253,2018-12-10,19:19:26,Dinner,TP,"[('Pasta', 10),('Salmon', 7),('Fish&Chips', 5)]",737.0,-37.8252827,144.9480362,0,8.786,12.6604901
285,ORDA08345,2018-01-29,08:50:42,Breakfast,BK,"[('Cereal', 1),('Eggs', 10),('Coffee', 8),('Pancake', 9)]",519.25,-37.8146899,144.9690651,0,7.287999999999999,11.9457395
286,ORDX10369,2018-01-27,08:50:42,Breakfast,BK,"[('Coffee', 8),('Eggs', 6),('Cereal', 9),('Pancake', 10)]",623.5,-37.8081289,144.9690211,0,6.912999999999999,14.2711323
287,ORDB10539,2018-01-12,08:20:16,Breakfast,TP,"[('Eggs', 3),('Pancake', 9),('Cereal', 10),('Coffee', 1)]",501.75,-37.8166176,144.9838127,1,9.25,6.3693469
288,ORDZ07288,2018-11-03,18:08:27,Dinner,NS,"[('Salmon', 7),('Shrimp', 9),('Pasta', 6),('Fish&Chips', 3)]",1043.0,-37.811583299999995,144.9457276,0,9.932,18.192697100000004
289,ORDC05871,2018-05-04,12:03:22,Lunch,NS,"[('Fries', 6),('Chicken', 8),('Steak', 9),('Salad', 4),('Burger', 1)]",832.8,-37.8001569,144.93536630000003,0,6.636,12.2890753
290,ORDK03698,2018-04-15,11:22:49,Breakfast,BK,"[('Eggs', 4),('Cereal', 1),('Pancake', 6),('Coffee', 9)]",322.0,-37.817085,144.9850821,0,6.108,12.887003100000001
291,ORDC00656,2018-08-06,15:05:54,Lunch,NS,"[('Burger', 2),('Fries', 6)]",134.0,-37.8119997,144.96562680000002,0,7.662000000000001,13.4710454
292,ORDI08882,2018-02-06,09:10:59,Breakfast,NS,"[('Eggs', 4),('Pancake', 8)]",282.0,-37.8220996,144.93822930000002,0,10.591,15.7117521
293,ORDK09132,2018-08-07,15:16:03,Lunch,BK,"[('Chicken', 4),('Burger', 8)]",376.0,-37.816447700000005,144.9670737,0,7.452999999999999,13.7731676
294,ORDY02733,2018-06-04,13:04:13,Lunch,TP,"[('Steak', 8),('Burger', 2),('Fries', 10),('Chicken', 9),('Salad', 10)]",1002.0,-37.8051001,144.9493409,0,9.711,12.9803703
295,ORDC00705,2018-06-14,13:24:30,Lunch,NS,"[('Chicken', 6),('Burger', 7),('Steak', 4),('Salad', 1),('Fries', 3)]",642.2,-37.8095778,144.963772,0,7.416,12.8555286
